title,date,full_text,link
Study finds AI recognizes faces but not like the human brain,"Nov 13, 2023","Face recognition technology emulates human performance and can even exceed it. And it is becoming increasingly more common for it to be used with cameras for real-time recognition, such as to unlock a smartphone or laptop, ...",https://techxplore.com/news/2023-11-ai-human-brain.html
Researcher develops filter to tackle 'unsafe' AI-generated images,"Nov 13, 2023","In the past year, AI image generators have experienced unprecedented popularity. With just a few clicks, all kinds of images can be created: even dehumanizing imagery and hate memes can be included. CISPA researcher Yiting ...",https://techxplore.com/news/2023-11-filter-tackle-unsafe-ai-generated-images.html
Study explores the scaling of deep learning models for chemistry research,"Nov 11, 2023","Deep neural networks (DNNs) have proved to be highly promising tools for analyzing large amounts of data, which could speed up research in various scientific fields. For instance, over the past few years, some computer scientists ...",https://techxplore.com/news/2023-11-explores-scaling-deep-chemistry.html
"New algorithm finds failures and fixes in autonomous systems, from drone teams to power grids","Nov 9, 2023","From vehicle collision avoidance to airline scheduling systems to power supply grids, many of the services we rely on are managed by computers. As these autonomous systems grow in complexity and ubiquity, so too could the ...",https://techxplore.com/news/2023-11-algorithm-failures-autonomous-drone-teams.html
Generative AI explained,"Nov 9, 2023","A quick scan of the headlines makes it seem like generative artificial intelligence is everywhere these days. In fact, some of those headlines may actually have been written by generative AI, like OpenAI's ChatGPT, a chatbot ...",https://techxplore.com/news/2023-11-generative-ai.html
Japanese scientist conquers the board game Othello,"Nov 8, 2023","""Othello is now solved."" With that summation, a researcher at a Japanese computer company confirmed yet another milestone in supercomputing achievement.",https://techxplore.com/news/2023-11-japanese-scientist-conquers-board-game.html
Researchers warn we could run out of data to train AI by 2026. What then?,"Nov 8, 2023","As artificial intelligence (AI) reaches the peak of its popularity, researchers have warned the industry might be running out of training data—the fuel that runs powerful AI systems. This could slow down the growth of AI ...",https://techxplore.com/news/2023-11-ai.html
A new perspective on Petri net learning,"Nov 8, 2023",The state space explosion problem means that the state space of Petri nets (PNs) grows exponentially with PNs' size. Even the fundamental reachability problem is still an NP-Hard problem in general. It has been proved that ...,https://techxplore.com/news/2023-11-perspective-petri-net.html
New techniques efficiently accelerate sparse tensors for massive AI models,"Oct 30, 2023","Researchers from MIT and NVIDIA have developed two techniques that accelerate the processing of sparse tensors, a type of data structure that's used for high-performance computing tasks. The complementary techniques could ...",https://techxplore.com/news/2023-10-techniques-efficiently-sparse-tensors-massive.html
The brain may learn about the world the same way some computational models do,"Oct 30, 2023","To make our way through the world, our brain must develop an intuitive understanding of the physical world around us, which we then use to interpret sensory information coming into the brain.",https://techxplore.com/news/2023-10-brain-world.html
How to redesign social media algorithms to bridge divides,"Oct 30, 2023","Social media platforms have been implicated in conflicts of all scales, from urban gun violence to the storming of the US Capitol building on January 6 and civil war in South Sudan. Scientifically, it is difficult to tell ...",https://techxplore.com/news/2023-10-redesign-social-media-algorithms-bridge.html
Attribute augmentation-based label integration for crowdsourcing,"Oct 30, 2023","Crowdsourcing provides an effective and low-cost way to collect labels from crowd workers. Due to the lack of professional knowledge, the quality of crowdsourced labels is relatively low. A common approach to addressing this ...",https://techxplore.com/news/2023-10-attribute-augmentation-based-crowdsourcing.html
First-ever study of wartime deepfakes reveals their impact on news media,"Oct 27, 2023","A first ever study of wartime deepfake videos reveals their impact on news media and outlines implications for social media companies, media organizations and governments.",https://techxplore.com/news/2023-10-first-ever-wartime-deepfakes-reveals-impact.html
Q&A: How to introduce quantum computing without slowing economic growth,"Oct 25, 2023","In a recent commentary article published in Nature, Chander Velu, Professor of Innovation and Economics at the Institute for Manufacturing (IfM) and Fathiro H. R. Putra, Lecturer in Industrial Engineering and Engineering ...",https://techxplore.com/news/2023-10-qa-quantum-economic-growth.html
Researchers create protocol to test AI debiasing methods,"Oct 24, 2023","A research team led by Brock University has developed a way to help programmers evaluate the robustness of debiasing methods on language models such as ChatGPT, which help to distinguish between appropriate and inappropriate ...",https://techxplore.com/news/2023-10-protocol-ai-debiasing-methods.html
A new algorithm for building robust distributed systems,"Oct 23, 2023","EPFL researchers have developed a new distributed algorithm that, for the first time, solves one of the key performance and reliability problems affecting most of the currently-deployed consensus protocols. The work has been ...",https://techxplore.com/news/2023-10-algorithm-robust.html
New method could reshape future software development,"Oct 20, 2023","Sebastian Hönel from Linnaeus University has, in his computer science dissertation, introduced a new method to measure and enhance the quality of software processes. The method focuses on understanding how software is developed ...",https://techxplore.com/news/2023-10-method-reshape-future-software.html
An algorithm predicts the academic performance of distance education students,"Oct 20, 2023","A team from the University of Cordoba has designed a model that predicts the performance of online education students, dividing them into four categories and helping professors give more personalized assistance to each student, ...",https://techxplore.com/news/2023-10-algorithm-academic-distance-students.html
A Hebbian memory that achieves human-like results on sequential processing tasks,"Oct 19, 2023","Transformers are machine learning models designed to uncover and track patterns in sequential data, such as text sequences. In recent years, these models have become increasingly sophisticated, forming the backbone of popular ...",https://techxplore.com/news/2023-10-hebbian-memory-human-like-results-sequential.html
Striking the right tune: Music professor helps explore new dimensions for processing data,"Oct 19, 2023","Jonathan Middleton, DMA, a professor of music theory and composition at Eastern Washington University, is the lead author of a newly-published study demonstrating how the transformation of digital data into sounds could be ...",https://techxplore.com/news/2023-10-tune-music-professor-explore-dimensions.html
A new way to integrate data with physical objects,"Oct 18, 2023","To get a sense of what StructCode is all about, says Mustafa Doğa Doğan, think of Superman. Not the ""faster than a speeding bullet"" and ""more powerful than a locomotive"" version, but a Superman, or Superwoman, who sees ...",https://techxplore.com/news/2023-10-physical.html
"New computing hardware needs a theoretical basis, says study","Oct 17, 2023","There is an intense, worldwide search for novel materials to build computer microchips with that are not based on classic transistors but on much more energy-saving, brain-like components. However, whereas the theoretical ...",https://techxplore.com/news/2023-10-hardware-theoretical-basis.html
Study: Deep neural networks don't see the world the way we do,"Oct 16, 2023","Human sensory systems are very good at recognizing objects that we see or words that we hear, even if the object is upside down or the word is spoken by a voice we've never heard.",https://techxplore.com/news/2023-10-deep-neural-networks-dont-world.html
Using a large-scale dataset holding a million real-world conversations to study how people interact with LLMs,"Oct 16, 2023","A team of computer scientists at the University of California Berkeley, working with one colleague from the University of California San Diego and another from Carnegie Mellon University, has created a large-scale dataset ...",https://techxplore.com/news/2023-10-large-scale-dataset-million-real-world-conversations.html
"Human body movements may enable automated emotion recognition, researchers say","Oct 16, 2023","An individual may bring their hands to their face when feeling sad or jump into the air when feeling happy. Human body movements convey emotions, which plays a crucial role in everyday communication, according to a team led ...",https://techxplore.com/news/2023-10-human-body-movements-enable-automated.html
A robust solution to fake news: Researchers are developing new technologies to combat disinformation,"Oct 16, 2023","Cutting-edge technologies gave the world fake news, but researchers from the University of Waterloo's Faculty of Engineering are developing even newer technology to stop it. Their innovative system—the first of its kind—relies ...",https://techxplore.com/news/2023-10-robust-solution-fake-news-technologies.html
Using blockchain technology to assist with the green transition,"Oct 16, 2023","Greenwashing scams, murky networks and poor oversight cloud the experiences of climate-conscious consumers and investors. Research from the University of Copenhagen demonstrates that we can create transparency in supply chains, ...",https://techxplore.com/news/2023-10-blockchain-technology-green-transition.html
A quantum algorithm for the segmentation of a moving target in grayscale videos,"Oct 14, 2023","Computer vision algorithms have become increasingly advanced over the past decades, enabling the development of sophisticated technologies to monitor specific environments, detect objects of interest in video footage and ...",https://techxplore.com/news/2023-10-quantum-algorithm-segmentation-grayscale-videos.html
